latitude,longitude,elev,ilplat,ilplng,iso
63.0733,32.6242,1368,65.7758,29.7175,332.1692
66.7317,109.3892,3100,66.4617,101.9333,331.7674
-21.2208,-68.4683,20262,-24.1917,-68.0567,331.6971
-22.3942,172.0858,754,-20.2267,169.8800,331.6053
-26.3192,131.7442,4708,-23.4025,132.3992,329.7915
-4.0158,103.1283,10410,-1.7050,101.2717,328.4773
22.3033,103.7750,10308,24.2175,101.3250,328.2937
27.3225,17.2133,3543,28.2233,14.0433,328.0036
22.8025,44.9167,4931,21.3242,42.1667,327.6511
22.0583,-159.4975,5243,20.8900,-156.5950,327.4357
40.2458,-5.2975,8501,43.1708,-4.8592,326.9161
16.2108,-96.1975,12198,18.9667,-97.3025,326.7731
3.4733,72.8392,68,0.5358,73.0000,325.3054
3.4725,72.8342,68,0.5358,73.0000,325.2444
52.8933,172.9800,3067,52.1017,177.5908,325.2300
-28.1250,-49.4750,5994,-25.2533,-48.8075,325.0366
18.2667,42.3675,9843,15.6217,43.6783,324.3055
23.9767,39.2825,7703,21.2050,40.2708,323.3127
14.9800,6.2142,2467,17.2317,8.1292,322.5607
33.9233,89.2108,22733,36.4125,87.3850,322.3653
3.6600,-65.4067,9291,0.8075,-66.0042,322.3398
-14.2708,-178.1392,1719,-16.3367,179.7475,322.1137
27.6583,75.3925,3415,25.1750,73.7325,321.1212
7.1000,5.0825,2956,8.7708,7.4567,320.4158
-16.9442,149.2000,49,-19.7242,148.3575,320.3258
-0.1525,37.3092,17057,-3.0450,37.3425,319.8572
-41.9958,173.6625,9465,-43.4817,170.3317,318.7646
47.6083,97.5525,13123,46.6142,93.6250,317.8740
28.6975,83.4925,26795,28.0950,86.6600,317.5039
-19.3492,47.2433,8671,-22.1950,46.8850,317.2747
70.6942,-93.7425,1978,70.2533,-85.3383,317.1949
74.0275,96.2383,2204,75.5642,105.3567,316.8736
-22.6500,17.1792,8133,-21.1550,14.5717,316.2161
29.1017,-118.3133,4265,30.6783,-115.5875,316.0036
36.1750,120.6267,3717,36.2567,117.1158,315.7970
10.0842,-63.9583,8517,10.5408,-66.7800,313.1633
-6.5400,-46.2567,2250,-8.0517,-48.6533,313.0214
-6.5392,-46.2575,2250,-8.0517,-48.6533,312.9930
57.3933,-132.3033,10138,58.5650,-137.0742,310.8895
60.6650,-173.0883,1665,63.3750,-171.7200,310.3837
41.1008,33.8633,8488,38.5692,35.3908,310.0044
-0.7367,127.5242,6926,-3.2608,126.3150,309.8293
1.0333,154.7958,55,3.8275,154.9592,309.4992
1.0350,154.7983,55,3.8275,154.9592,309.2990
1.0358,154.8000,55,3.8275,154.9592,309.1963
1.0375,154.8017,55,3.8275,154.9592,309.0018
-32.8825,121.1625,2073,-34.3533,118.3367,308.8100
1.0433,154.8058,55,3.8275,154.9592,308.3319
-73.9667,162.6333,12205,-71.7950,168.4367,308.1333
1.0458,154.8067,55,3.8275,154.9592,308.0507
14.7192,168.9183,39,12.1900,170.1058,307.9371
8.8133,117.6750,6841,6.2250,116.6550,307.5872
44.6133,34.2433,5069,41.8650,33.8833,306.7314
-11.5642,-165.4133,65,-13.2733,-163.1992,306.1107
-11.5617,-165.4108,65,-13.2733,-163.1992,306.0690
17.5625,38.0058,9121,15.1192,39.3150,304.4191
1.0842,154.8058,55,3.8275,154.9592,303.8238
-39.6375,-71.5025,12293,-37.1533,-70.0550,303.3530
32.9117,-0.4675,7299,32.5433,-3.6708,303.0318
33.9550,107.7633,12303,33.2350,104.6225,302.2606
57.5958,-13.6875,65,57.8292,-8.6467,301.5138
-13.7742,143.3217,2703,-15.6975,145.3033,301.3558
60.1158,-159.3242,5250,60.2183,-153.9033,301.0862
63.3133,82.3092,912,63.5808,88.3092,300.7448
24.2042,35.0058,6433,21.8683,36.4950,300.3442
36.2575,117.1017,5030,36.9167,113.8550,299.5948
13.4667,98.8050,6798,16.1642,99.0400,299.5385
-11.0500,-171.0708,75,-13.4642,-172.3050,298.9133
-11.0508,-171.0700,75,-13.4642,-172.3050,298.8709
38.8333,105.9500,11614,37.1675,103.2775,298.7854
-11.0533,-171.0675,75,-13.4642,-172.3050,298.7461
-11.0500,-171.0775,75,-13.4642,-172.3050,298.5883
65.9350,-109.7408,2142,66.9242,-115.9433,297.8801
12.4058,108.4242,7940,15.0625,107.9825,297.7794
35.6583,94.2617,20420,36.0225,91.0050,296.9706
47.0575,120.5217,5711,44.6483,118.9033,295.7923
18.9808,103.1517,9285,21.4083,104.3250,295.3929
45.0417,80.2575,15164,42.4425,80.9900,294.7514
10.4100,123.1300,7972,8.5992,125.0975,294.5851
-69.7758,-69.7875,10095,-71.3583,-63.4483,294.0822
54.6217,110.4558,9318,55.9708,114.4367,294.0486
13.3450,-81.3658,1131,14.0958,-83.9717,293.8372
-10.3917,-57.9708,2043,-8.2617,-56.3733,293.7589
-0.5292,166.9125,213,-0.8533,169.5283,293.3704
56.6650,74.9575,524,55.3483,79.0292,293.2007
48.8967,138.0533,6857,50.6700,135.0633,291.9680
-2.1400,146.9400,2356,-4.5933,145.9783,291.5701
13.2558,123.6858,8077,13.2625,120.9992,291.1569
25.9492,131.2942,219,28.2883,129.9708,290.5032
50.7358,15.7392,5259,49.1825,18.9917,290.3361
-23.7617,34.9833,770,-24.1558,32.1675,289.9078
6.4117,-162.3533,88,4.6867,-160.3892,289.3916
-10.1225,51.1608,68,-11.9558,49.2725,289.3055
23.5750,-164.7000,276,23.0625,-161.9275,289.1904
2.0067,-157.3967,52,3.8342,-159.2508,288.6587
35.3158,80.9150,23514,34.8050,77.8150,288.3950
-8.8925,147.5333,13248,-6.3267,147.0942,287.8704
1.4533,125.0317,6545,0.8867,122.5092,287.6509
15.3083,26.5492,6594,13.8342,24.3542,287.3137
-8.8608,27.0642,6266,-7.4533,29.2533,287.1021
-8.8625,27.0675,6266,-7.4533,29.2533,286.8933
79.9258,-92.3067,6883,78.7650,-79.8708,286.8659
45.4725,114.5892,5790,43.9175,117.4783,286.8566
-8.8600,27.0667,6266,-7.4533,29.2533,286.8208
-8.8617,27.0683,6266,-7.4533,29.2533,286.7662
-29.4658,117.2983,2290,-26.9067,117.7217,286.6434
-67.0100,-65.9183,7808,-64.6350,-63.5258,286.4751
37.8100,-25.2108,3619,38.4692,-28.3667,286.1528
7.2583,144.4500,62,7.3817,147.0367,285.9411
7.2483,144.4550,62,7.3817,147.0367,285.4463
7.2458,144.4558,62,7.3817,147.0367,285.3712
64.8550,-173.4367,3900,66.6900,-177.7650,284.7972
15.0600,30.4150,3697,12.5083,30.6983,283.9655
-12.0267,23.5667,5374,-10.3725,25.5517,283.6774
3.9758,108.3358,3228,1.8000,109.6800,283.2240
50.8517,143.1417,5279,50.3317,139.2358,282.5270
-20.9300,154.4042,26,-23.2500,155.5417,282.4407
38.7000,-79.5333,4861,36.6717,-81.4650,282.3184
-52.5708,169.1658,1831,-50.8800,166.1217,282.1539
-31.7592,24.5400,8212,-31.2575,27.4517,282.1184
-23.2500,155.5417,29,-24.7017,153.2658,281.9394
42.3083,71.0250,14705,39.7942,71.2717,279.9817
-4.4050,152.9317,7677,-5.8892,154.9750,279.7476
50.5683,45.1400,1161,52.3500,47.9733,279.3724
24.9575,-115.7675,13,27.1450,-114.3833,279.1363
24.9583,-115.7650,13,27.1450,-114.3833,278.9318
-24.3567,150.9392,3150,-24.9108,148.2533,278.7696
38.9442,72.0150,24590,38.6158,75.1950,278.7015
24.9608,-115.7650,13,27.1450,-114.3833,278.6907
24.9625,-115.7642,13,27.1450,-114.3833,278.4887
36.0242,90.8658,22507,33.9233,89.2108,277.7667
3.5775,-53.5192,2792,2.5675,-55.8067,277.7211
-28.4883,136.0225,1374,-30.2533,138.0450,277.1718
-37.3417,142.5767,3829,-37.7100,145.6700,276.4610
-7.5042,29.9867,8129,-5.1733,29.0850,276.3893
7.6208,155.1592,65,5.5383,153.7842,275.9663
59.1925,-115.5917,3301,57.7792,-119.4717,275.6187
-10.1467,142.3208,1227,-12.4617,143.2525,275.5344
-37.2933,142.6008,3829,-37.7100,145.6700,275.2852
-14.7242,26.8500,5059,-13.4183,29.0183,275.1555
-73.8117,-64.2658,8720,-71.3583,-63.4483,275.1265
18.0767,-11.3892,2185,20.2708,-12.6142,274.9359
-76.0558,-135.8242,11476,-77.0383,-126.1367,274.1323
5.3317,132.2250,95,6.9108,134.1300,273.7807
40.3700,-83.7200,1549,39.6700,-80.6592,272.5977
16.9483,112.3342,59,18.6583,110.4867,272.3629
18.0467,-76.5792,7402,18.3842,-74.0333,271.8635
18.3367,32.7408,3070,20.2408,34.3667,271.3448
-0.7342,-73.0875,2822,1.6983,-72.7850,271.0687
67.5392,168.1383,5843,65.3383,165.5642,270.9207
-8.6517,120.4483,7766,-8.2583,118.0225,270.6452
-7.1317,56.2850,78,-4.8042,55.5367,270.3922
16.1708,99.0367,6932,18.5508,98.4800,269.9622
-15.8550,-173.7125,2152,-13.7092,-172.5267,269.5685
47.0492,85.5667,12598,48.3375,88.6033,269.1912
40.7767,-110.3725,13528,43.1233,-109.6175,268.0601
-79.5900,-45.8150,3199,-78.4758,-34.6108,268.0007
57.3450,-76.4750,1525,55.3975,-73.9275,267.9254
10.8875,13.7808,4796,8.6933,12.7592,267.3165
16.5767,-7.2358,1391,14.1925,-7.6108,266.8660
33.3742,-105.8092,11973,35.7783,-105.7642,266.7345
3.0100,131.1233,95,0.5983,131.1342,266.6711
-14.8275,-138.7942,52,-14.1933,-141.1808,266.6553
16.3550,145.6567,2552,18.7617,145.6775,266.3674
6.2200,160.6925,78,5.3050,162.9142,266.0602
-18.1450,-142.2242,55,-15.7442,-142.1342,265.8689
-14.4383,-146.2233,68,-15.8458,-148.2183,265.0058
-24.4708,27.5925,7004,-25.3683,30.0242,264.9854
83.3742,-35.2717,6266,81.1042,-40.3942,264.7603
64.1592,133.6225,7080,63.5492,138.8200,264.4509
-24.7200,-68.5367,22110,-27.1067,-68.5392,264.4117
30.2617,67.3025,11739,32.5208,66.4150,264.3253
0.0867,-70.8625,2250,-0.7342,-73.0875,263.7856
25.7400,95.0375,12552,27.3083,97.0275,263.6821
13.8208,9.3917,2142,11.5200,8.7767,263.1536
26.6850,-4.8592,2303,28.8792,-3.8483,262.7636
-18.8425,-159.7867,407,-21.2100,-159.7642,262.1033
8.5408,-71.0467,16342,6.5200,-72.2808,261.7203
34.0992,-116.8250,11499,36.2667,-115.6967,261.5080
23.4892,83.6117,4048,23.9625,86.1233,261.4116
6.6800,149.2975,124,7.3375,151.5667,261.0562
34.3942,85.8492,21312,36.4025,87.3300,260.2715
6.2000,10.5192,9879,4.2558,9.2017,259.9057
10.9508,39.1042,14009,13.1742,38.3358,259.7847
44.3658,-85.6783,1709,45.3775,-88.6400,259.6188
41.2208,47.8583,14652,42.5742,45.3150,259.0926
-25.9017,-56.1600,2762,-26.2592,-53.6025,258.9189
75.3450,-82.1408,6338,73.2300,-78.6233,258.8116
1.6292,10.2850,3992,3.3150,8.6742,258.5369
33.1067,64.2008,13684,32.8267,66.9417,258.1029
25.3925,29.6617,1961,24.3658,27.3692,258.0564
-17.2742,119.3600,16,-19.5850,119.1000,257.2449
9.7675,140.5250,91,9.5583,138.1958,256.6708
-31.9875,-64.9367,9088,-31.1175,-67.4417,256.6550
21.6483,86.3592,3874,23.9567,86.1400,256.6163
-18.5708,-136.2975,52,-17.3300,-138.3433,256.5676
-18.5692,-136.2967,52,-17.3300,-138.3433,256.5456
71.0958,-179.3558,3592,68.9575,178.1967,256.1193
44.3533,146.2533,5814,43.7350,143.1817,255.5723
-4.5158,-172.2208,55,-4.6817,-174.5150,255.2265
40.9758,110.6192,7650,38.9492,112.0267,255.1389
-4.5175,-172.2225,55,-4.6817,-174.5150,255.0285
39.8942,16.2158,7438,37.7983,15.0133,255.0049
45.9042,-68.9217,5268,44.3292,-71.2767,254.8831
75.1367,140.0258,1227,72.8625,140.7708,254.8419
6.2408,171.9342,68,8.3650,171.0408,254.7825
-72.1267,26.0783,11237,-74.3842,24.9042,254.7399
40.8275,41.1467,12897,38.9292,42.8117,254.3778
40.0858,22.3583,9570,42.1800,23.5850,254.3513
8.6458,111.9192,16,7.3692,113.8375,254.2761
8.8742,34.8167,10643,9.4333,37.0600,254.2036
54.4183,-127.7442,9052,52.3200,-126.2392,254.0967
8.6433,111.9200,16,7.3692,113.8375,254.0468
8.6458,111.9217,16,7.3692,113.8375,254.0463
-5.7733,53.3125,118,-4.5100,55.2250,253.9259
-11.6533,166.8742,3028,-13.8600,167.5150,253.8414
-21.6592,153.7700,26,-23.2500,155.5417,253.5422
45.1658,80.9433,15164,44.0058,83.6917,253.4551
-16.5117,-154.6450,49,-16.4525,-152.2733,253.3163
-16.5100,-154.6442,49,-16.4525,-152.2733,253.2238
8.6675,106.5783,1853,10.7658,107.4958,252.9800
74.4275,19.2033,1759,76.6025,16.6708,252.8178
1.5283,-59.2392,3733,2.3508,-61.3558,252.4417
-72.0500,-70.7375,9501,-69.8150,-69.7150,252.1305
54.3025,-84.4867,820,53.1933,-87.8175,252.0049
54.3008,-84.4883,820,53.1933,-87.8175,251.8221
54.3017,-84.4892,820,53.1933,-87.8175,251.8177
37.6933,101.5050,17238,38.2400,98.7300,251.2699
-24.6158,46.7050,6446,-22.3567,46.9250,251.2117
66.0383,-52.2550,7191,65.2100,-47.1833,251.1632
11.3258,49.7483,6955,10.8792,47.4950,251.0836
9.2625,169.9492,75,8.7267,167.7400,250.0425
-75.0142,123.5675,10715,-76.3783,116.3708,249.9477
-30.3600,119.6725,2270,-29.4658,117.2983,249.7738
-15.8250,-154.5167,49,-16.4517,-152.2733,249.7651
57.5075,14.5000,1243,59.7383,14.8875,249.5075
14.1450,145.1875,1624,16.3467,145.6650,248.9565
14.3442,21.6583,4301,12.6867,23.2133,248.9214
16.0667,11.3850,2276,17.5708,9.6492,248.8731
58.4225,104.8350,2992,56.3258,106.2508,248.5369
33.9058,-109.5625,11403,35.3300,-111.6458,247.9108
62.9142,176.5158,4816,61.7950,172.3783,247.8680
-37.9192,178.0608,5748,-39.1167,175.6658,247.5692
-77.6308,-153.6808,3602,-76.5350,-145.0533,247.3599
39.0992,140.0492,7336,36.9575,139.2892,246.9046
31.6058,54.0683,13287,30.7892,51.6592,246.8103
-18.6208,137.5025,1423,-20.1600,139.2017,246.7460
17.0375,-25.2917,6503,14.9900,-24.3808,246.6514
46.9917,-83.9842,2182,47.3067,-80.7650,246.6349
73.1067,82.7900,1364,73.7417,90.2108,246.6024
-81.6533,-148.8392,2191,-81.0158,-134.7808,246.3296
61.6367,-72.7417,2250,62.9825,-68.9833,245.8938
37.4850,44.0050,13570,39.6875,44.2992,245.8358
61.6367,-72.7392,2250,62.9825,-68.9833,245.7909
3.8533,154.9708,78,5.5033,153.4875,245.7118
-13.7883,-71.2292,20906,-15.5200,-72.6567,245.6700
20.6992,116.7300,22,22.7425,115.8150,245.2556
35.3367,127.7308,6283,33.3617,126.5358,245.1193
20.7000,116.7250,22,22.7425,115.8150,244.9704
39.6733,54.5433,6168,38.4842,56.9275,244.9133
-20.6333,30.3150,5282,-20.0117,32.5458,242.9210
44.1375,-113.7808,12662,43.7300,-110.8117,242.6565
-19.6042,144.0550,3520,-18.2992,145.8983,241.9830
-10.7908,179.4725,55,-8.6400,179.0750,241.8584
53.4142,-102.3058,2717,51.4700,-100.7217,241.6606
56.8508,29.3833,1102,56.4850,33.2667,241.5209
28.2525,-107.5950,10108,26.2617,-106.6225,240.7014
0.0792,99.9842,9577,-1.6808,101.2550,240.5825
-14.2333,-169.4542,3169,-13.9175,-171.6575,240.5082
1.9583,-68.1283,3195,3.6750,-66.8017,240.3921
-19.5992,144.0725,3520,-18.2992,145.8983,240.1761
-19.6008,144.0750,3520,-18.2992,145.8983,240.0754
-19.5967,144.0725,3520,-18.2992,145.8983,240.0116
38.5933,75.3125,25095,36.5317,74.5017,239.7716
-19.4950,146.9700,4052,-21.0167,148.5983,239.4104
-5.4600,159.4408,75,-7.4725,158.6533,238.9944
54.9442,166.3400,2398,56.2017,163.2708,238.8819
-80.2167,157.4333,11450,-78.2908,162.4375,238.7517
63.4058,45.5650,872,64.5592,49.6717,238.5943
36.2550,71.8400,25289,36.1433,74.4892,238.5714
37.5717,-90.7292,1772,35.8733,-92.3642,238.4318
-19.5775,144.0767,3520,-18.2992,145.8983,238.4037
3.8025,43.8250,2450,2.7925,41.9317,238.2166
-12.2592,-75.9592,19347,-10.3083,-76.8817,238.1383
48.5208,0.0275,1420,47.2817,2.6225,237.9449
26.1492,102.9133,14206,27.9558,101.6183,237.8610
3.8008,43.8217,2450,2.7925,41.9317,237.8032
-80.6100,-96.7675,8776,-82.4667,-103.9000,237.7905
40.0750,29.2167,8343,38.5075,31.0833,237.0919
-17.4767,-143.4375,55,-15.7442,-142.1342,236.8478
39.4633,-31.2200,2999,38.5850,-28.7308,236.5715
8.6342,20.0825,2860,8.3275,22.2067,236.3380
7.3817,147.0367,65,7.3683,149.1742,235.9937
24.4275,124.1833,1726,24.5358,121.8642,235.3957
41.7908,20.5458,9068,41.7933,23.3767,235.2880
30.1250,118.1667,6115,28.0133,117.9800,234.7562
-9.9975,-150.2308,78,-11.4200,-151.8217,234.6081
-75.1300,123.2042,10715,-76.3783,116.3708,233.6089
42.5200,74.5558,16060,40.4558,75.0908,233.5672
44.3817,-107.1742,13167,43.3125,-109.6717,233.3176
76.7850,158.1025,1167,76.7000,149.0050,232.9446
80.4325,-19.6858,5722,80.1850,-32.0058,232.8156
7.3733,113.8450,29,6.2025,115.5875,232.0930
36.7242,84.6017,22139,35.6567,82.3833,232.0327
7.3742,113.8467,29,6.2025,115.5875,231.9915
70.1117,-84.3600,2076,71.3200,-79.2383,231.9177
-8.5825,-48.6567,2391,-8.6850,-50.7608,231.8749
46.6325,128.4650,4681,44.5550,128.2433,231.5490
17.7308,101.0075,6955,19.1442,102.6233,231.5323
1.8200,115.2725,7382,3.9025,115.4875,231.5116
4.8917,-75.3183,17425,2.9250,-76.0275,231.2922
72.1092,140.8633,1748,70.0983,139.3675,230.7694
-74.5358,-86.8900,4501,-73.6983,-93.7850,230.3377
73.2375,-94.6817,1604,71.1825,-94.0450,230.3364
-1.8575,105.8400,2188,-0.2208,104.5608,230.2578
20.5708,-12.8092,2608,22.6358,-12.5817,229.8572
14.4925,48.6592,7076,14.2142,46.5508,229.4941
66.4233,153.6983,3841,65.5467,149.1333,229.2060
66.4225,153.6992,3841,65.5467,149.1333,229.2040
5.8758,-162.0817,88,4.6867,-160.3892,229.1056
-13.2750,-176.2067,495,-14.3400,-178.0233,229.0503
5.2242,48.1817,1482,7.2542,47.7983,228.4627
25.8658,110.4133,7028,26.3867,108.2033,228.4271
61.4867,155.3142,6578,61.5600,151.0250,228.3518
28.0467,90.4558,24836,27.6867,88.1775,227.8922
11.4567,162.0892,52,9.8442,160.8000,227.3913
25.6825,118.1858,6066,27.6542,117.5608,227.1428
47.1158,136.5683,6575,48.8875,138.0617,226.3176
-7.9625,157.0617,5801,-6.5158,155.6142,226.1613
1.7467,-61.7925,6496,1.1950,-63.7492,226.1255
26.0600,-173.9608,39,25.7775,-171.7275,225.9252
53.7275,117.5583,6253,55.2742,115.3017,225.8434
11.1433,166.2900,62,9.3158,167.2083,225.7902
11.1417,166.2908,62,9.3158,167.2083,225.5846
38.1192,128.4650,5604,39.8517,127.1067,225.4787
3.1658,106.2192,1784,3.6658,108.1850,225.3362
31.7867,99.0733,20236,29.8075,99.6058,225.2625
30.4833,140.3033,1210,32.4583,139.7592,225.0063
56.4050,143.3858,314,54.4225,142.7075,224.8547
76.9192,16.1408,4593,78.9133,17.4900,224.8436
23.0625,-161.9275,903,21.9500,-160.1017,224.6486
-33.4458,123.4758,1949,-32.8825,121.1625,224.6435
43.8658,-103.5308,7231,42.3625,-105.3750,224.5372
48.4167,-3.8800,1270,50.4350,-3.8958,224.4801
44.1042,128.0425,5557,42.0867,128.0233,224.1411
50.8558,155.5658,7674,52.5417,157.3367,223.9757
44.1025,128.0392,5557,42.0867,128.0233,223.9543
-15.8100,-148.2683,347,-17.5433,-149.3508,223.8878
44.1017,128.0375,5557,42.0867,128.0233,223.8606
-16.8992,179.9892,4072,-17.6175,178.0233,223.6484
42.3800,8.9458,8878,44.0683,7.4550,223.2680
36.4475,4.2283,7572,35.3450,6.2967,223.2255
-21.8867,166.4150,5308,-20.5883,164.7700,223.2043
51.8000,10.6150,3756,50.4350,12.9508,223.1628
-85.0442,-90.8458,9219,-84.7900,-113.2992,222.5260
35.8742,1.6325,6512,36.4617,3.9967,222.4672
-7.1217,128.6733,2811,-8.4825,127.1925,222.0936
64.4708,-138.5550,7700,64.7983,-133.9733,222.0595
63.4117,37.0108,1128,63.0850,32.6525,221.9312
-15.8717,-57.2175,3087,-16.0083,-59.2833,221.6964
45.5283,2.8142,6184,44.9758,5.5267,221.5957
42.1400,60.4217,1502,42.5450,63.0517,221.3354
9.2567,41.7292,11171,9.6642,39.7617,220.7119
67.9933,-136.5850,5580,69.1733,-140.9175,220.1889
47.5975,24.6333,7556,45.6192,24.7733,220.1810
-16.2825,28.1233,5055,-14.7242,26.8508,219.9382
61.8750,-127.6808,9098,63.4300,-130.3200,219.8486
7.2925,12.2292,8071,6.2325,10.5475,219.7770
-30.4358,18.0942,5492,-32.2333,19.0658,219.7039
41.9992,-74.3858,4180,43.6050,-72.8200,219.6039
-30.4367,18.0950,5492,-32.2333,19.0658,219.5866
39.8083,2.7942,4711,41.7658,2.4550,219.2585
53.1500,-107.4742,2725,52.0517,-110.1575,219.0490
11.3808,167.5133,62,10.0492,168.9950,219.0090
21.0408,16.4733,10876,21.3275,18.5583,218.8234
43.8183,68.6333,7139,42.3875,70.4758,218.5388
0.9892,109.9233,5581,-0.4233,111.2950,218.4182
-33.3442,148.9825,4583,-35.3067,148.8108,218.2709
27.0342,-102.3925,9908,25.2250,-101.5358,217.9771
37.8983,111.4917,9219,39.0433,113.5200,217.9044
36.2717,-115.6958,11916,36.2675,-118.1167,217.5211
55.9742,114.4392,10062,56.8642,117.5750,217.3995
-22.4583,-151.3467,1280,-23.3742,-149.4725,217.3689
47.1725,100.3767,11610,47.7133,97.6092,217.2126
47.1717,100.3758,11610,47.7133,97.6092,217.1795
58.3533,-155.0933,7657,60.0058,-153.0833,216.9924
-17.2008,13.0208,6788,-15.2475,13.1925,216.9346
-19.1908,128.8350,2257,-17.3100,128.2642,216.7514
45.6492,-78.2575,1896,46.0792,-75.5350,216.7322
11.2967,167.4683,62,10.0492,168.9950,216.6484
-13.7858,13.1758,8166,-12.4700,14.6542,216.5258
-21.3292,-136.5300,52,-20.7950,-138.5242,215.5196
31.0617,116.1875,5774,30.1392,118.1650,215.4557
-21.8117,-154.7083,62,-22.6475,-152.8217,215.3999
41.1767,106.8217,7687,39.2550,106.4942,215.1945
-21.3317,-136.5358,52,-20.7950,-138.5242,215.0128
-14.3392,34.3325,7211,-15.8925,35.5250,214.4080
-80.6558,-24.6733,6152,-80.6392,-12.8450,214.3137
-3.9883,-154.8983,36,-5.6592,-155.8742,214.1338
66.7208,64.3917,4826,65.2508,61.3650,213.9025
47.2317,-95.5033,2005,45.7250,-97.2358,213.8837
3.9050,115.4892,7949,5.5458,116.5083,213.7884
63.9842,-65.8375,3900,65.7683,-64.1900,213.6763
10.8058,73.6683,68,12.0067,75.2017,213.6481
44.7350,58.2075,836,43.0592,56.9042,213.6215
-21.3350,-136.5542,52,-20.7950,-138.5242,213.2820
-21.3425,-136.5567,52,-20.7950,-138.5242,213.2623
19.7458,-79.7342,167,19.8625,-77.7025,213.2599
-19.9925,-158.1175,265,-21.9083,-157.9150,213.1565
10.8175,73.6650,68,12.0067,75.2017,213.1317
50.5742,134.5942,7335,52.4842,134.8275,213.1208
19.7467,-79.7317,167,19.8625,-77.7025,212.9924
-38.0092,-65.6050,1886,-38.4083,-67.9817,212.8114
-19.9958,-158.1167,265,-21.9083,-157.9150,212.7809
5.7192,-65.8917,8009,3.8375,-65.5025,212.5073
-24.9933,120.4900,2999,-23.2758,119.5592,212.4581
18.3825,-74.0242,7700,18.3592,-72.0150,212.3465
-17.2367,-51.7767,3438,-16.0717,-50.1950,212.3441
22.2908,111.2150,5591,23.9267,110.1367,212.1796
36.1458,-121.4192,5862,37.5092,-119.7517,212.1727
55.9225,134.6617,7329,54.0250,134.9667,212.1376
10.8167,73.6783,68,12.0067,75.2017,212.0462
-3.9150,133.0108,5512,-2.8367,134.5883,212.0094
19.9900,-76.8358,6476,18.0858,-76.6275,211.9142
10.8150,73.6825,68,12.0067,75.2017,211.8050
-71.5667,159.8133,9537,-73.1667,163.1800,211.6977
7.1517,93.8258,2047,5.6992,95.0708,211.5857
20.7792,40.7983,8684,19.2875,42.0608,211.4595
48.7767,-121.8142,10781,46.8750,-121.7833,211.4552
-23.1325,-137.1242,52,-23.1592,-135.0608,211.3291
-5.9233,132.8950,4140,-4.0258,133.1158,211.2526
-76.8000,-117.7000,12064,-77.0442,-125.9950,211.1905
33.2900,101.1050,17615,34.6967,99.5667,211.0541
28.6675,11.6567,2503,28.5092,13.8050,210.8838
10.8167,73.6933,68,12.0067,75.2017,210.7654
31.6967,85.0633,22382,29.8350,84.6183,210.7458
60.5342,-1.4458,1476,58.9033,-3.3408,210.6507
-18.5067,-41.1708,5479,-20.4017,-41.0142,210.4155
43.0283,-89.8525,1719,44.9183,-89.6942,210.3877
-15.2383,-42.8208,5898,-13.5292,-41.9725,210.0748
-4.4142,12.7642,2887,-3.3375,11.2083,209.8409
53.4317,49.8317,1236,54.1967,52.7433,209.8143
20.6858,97.3417,8264,18.8142,97.0383,209.6199
-47.7617,179.0408,240,-49.6392,178.8142,209.4530
-4.7783,157.0275,72,-6.5942,156.4933,209.3381
-4.7792,157.0267,72,-6.5942,156.4933,209.2241
0.1542,23.2775,1984,-1.3642,24.3975,209.1113
44.1125,-73.9242,5344,44.2550,-71.3217,208.6838
23.9358,69.8233,1459,25.4767,71.0100,208.6794
63.1267,97.7900,2969,64.9975,97.9192,208.6532
-72.1742,-99.2983,2509,-73.5500,-95.0342,207.8946
29.0133,-102.6175,8914,27.1375,-102.6025,207.8869
-11.5233,31.5917,6138,-10.5058,33.1908,207.8637
-2.5642,150.1617,3150,-3.3308,151.8683,207.8107
28.4383,98.6850,22113,29.1658,96.7242,207.7081
64.4533,-159.4150,4030,62.9250,-157.0133,207.6792
45.1783,141.2417,5646,43.7125,142.8475,207.0469
48.6817,90.7250,13757,46.8900,91.4733,206.9495
36.5792,54.7642,12762,35.9633,52.5950,206.5340
-1.5058,29.4500,14826,0.3092,29.8733,206.1477
22.9917,81.6550,3848,23.4067,83.6175,206.0916
47.3100,-70.8308,3855,45.9592,-68.9892,205.9894
61.9733,149.3908,7500,63.6775,147.8608,205.3191
-22.7500,143.2900,1299,-21.2333,144.4292,205.0411
39.9875,9.3250,6017,41.8292,9.2283,204.6853
43.6358,103.7708,9268,44.7917,101.7817,204.3569
24.7275,42.6742,4560,26.5425,42.3283,204.0472
61.4375,-147.7525,13176,62.0000,-144.0858,203.7428
16.8608,-3.6967,1794,15.0583,-3.3175,203.5486
-16.0633,-59.4650,3789,-17.8758,-59.1525,203.3287
67.0983,48.9458,990,65.3183,49.8967,203.0489
-15.5825,-175.6258,695,-15.8483,-173.7517,203.0242
